sku,_attribute_set,_type,_category,_product_websites,color,created_at,c_rozmiar,description,has_options,name,options_container,price,required_options,short_description,status,tax_class_id,updated_at,url_key,url_path,visibility,weight,qty,use_config_min_qty,use_config_backorders,use_config_min_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,use_config_enable_qty_inc,_super_products_sku,_super_attribute_code,_super_attribute_option,image
18087,Default,configurable,,base,Бургундия,,S,"BLACK ICON с длинным рукавом с капюшоном.",1,"Мужская толстовка BLACK ICON-Бургундия 52004-2",,63.65,,"BLACK ICON с длинным рукавом с капюшоном.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/69f1147dd1825da38e52d49625619d28.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18082,Default,configurable,,base,"белый камуфляж",,S,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,"Мужской спортивный костюм - белый камуфляж 52001-1",,115.00,,"Мужской спортивный костюм, набор включает брюки и толстовку.",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/b159b045ccd6c0490b2a576c6bae24f6.jpeg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,XL,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18081,Default,configurable,,base,"бутилированный зеленый",,S,"квадратный вырез (каре), вырез с кружевной отделкой, модно украшен вырез, без рукавов, длина макси, толстые бретельки, изготовлено из эластичной ткани, пастельные цвета, ткань высокого сорта, кружево спереди,  интересное соединение ткани и узоров, слегка гофрированный фасон, подчеркнутая талия , модный, декоративный пояс, элегантное платье, кружевной верх , платье клеш, вечернее платье, отделка выреза и плеч, вставки из кружева, кружевная отделка, очень стильные, в стиле ампир, свободный фасон, вырез на спине, вырез с резинками на спине, свободное платье на бретельках , бальное платье <br /><table border=""0"" cellspacing=""0"" cols=""4"" frame=""VOID"" rules=""NONE"">
	<tbody>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"" width=""259"">
				<b><font face=""Times New Roman"">Sukienka </font></b></td>
			<td align=""LEFT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"" width=""67"">
				<b><font face=""Times New Roman"">S</font></b></td>
			<td align=""LEFT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"" width=""67"">
				<b><font face=""Times New Roman"">M</font></b></td>
			<td align=""LEFT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"" width=""67"">
				<b><font face=""Times New Roman"">L</font></b></td>
		</tr>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">Szerokość w biuście</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">39</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">41</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">43</font></b></td>
		</tr>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">Szerokość w talii</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">33</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">35</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">37</font></b></td>
		</tr>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">Szerokość w biodrach</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">41</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">43</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">45</font></b></td>
		</tr>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">Długość całkowita</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">131</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">132</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">133</font></b></td>
		</tr>
	</tbody>
</table>
<p>
	 </p>
<div id=""__if72ru4sdfsdfruh7fewui_once"" style=""display:none;"">
	 </div>
<div id=""__hggasdgjhsagd_once"" style=""display:none;"">
	 </div><br /><br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/1?rel=1&amp;autoplay=1""></iframe>",1,"EVA & LOLA платье-  бутилированный зеленый 7815-10",,124.18,,"квадратный вырез (каре), вырез с кружевной отделкой, модно украшен вырез, без рукавов, длина макси, толстые бретельки, изготовлено из эластичной ткани, пастельные цвета, ткань высокого сорта, кружево спереди,  интересное соединение ткани и узоров, слегка гофрированный фасон, подчеркнутая талия , модный, декоративный пояс, элегантное платье, кружевной верх , платье клеш, вечернее платье, отделка выреза и плеч, вставки из кружева, кружевная отделка, очень стильные, в стиле ампир, свободный фасон, вырез на спине, вырез с резинками на спине, свободное платье на бретельках , бальное платье <br /><table border=""0"" cellspacing=""0"" cols=""4"" frame=""VOID"" rules=""NONE"">
	<tbody>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"" width=""259"">
				<b><font face=""Times New Roman"">Sukienka </font></b></td>
			<td align=""LEFT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"" width=""67"">
				<b><font face=""Times New Roman"">S</font></b></td>
			<td align=""LEFT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"" width=""67"">
				<b><font face=""Times New Roman"">M</font></b></td>
			<td align=""LEFT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"" width=""67"">
				<b><font face=""Times New Roman"">L</font></b></td>
		</tr>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">Szerokość w biuście</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">39</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">41</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">43</font></b></td>
		</tr>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">Szerokość w talii</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">33</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">35</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">37</font></b></td>
		</tr>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">Szerokość w biodrach</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">41</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">43</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">45</font></b></td>
		</tr>
		<tr>
			<td align=""LEFT"" height=""17"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">Długość całkowita</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">131</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">132</font></b></td>
			<td align=""RIGHT"" style=""border-top: 1px solid #000000; border-bottom: 1px solid #000000; border-left: 1px solid #000000; border-right: 1px solid #000000"">
				<b><font face=""Times New Roman"">133</font></b></td>
		</tr>
	</tbody>
</table>
<p>
	 </p>
<div id=""__if72ru4sdfsdfruh7fewui_once"" style=""display:none;"">
	 </div>
<div id=""__hggasdgjhsagd_once"" style=""display:none;"">
	 </div><br /><br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/1?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/116db76115372079dec3a014372fc296.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18080,Default,configurable,,base,баклажан,,S,"Long dress, top decorated with foil and beads<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/2xkwBaYsgBQ?rel=1&amp;autoplay=1""></iframe>",1,"EVA&LOLA платье - баклажан 9709-6",,105.40,,"Long dress, top decorated with foil and beads<br /><iframe width=""400"" frameborder=""no"" src=""http://www.youtube.com/embed/2xkwBaYsgBQ?rel=1&amp;autoplay=1""></iframe>",1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/34e229d76d19e811d1a0657e2e08be8a.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18079,Default,configurable,,base,баклажан,,S,платье,1,"EVA&LOLA ПЛАТЬЕ баклажан 51005-5",,159.00,,платье,1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/4b7b2396f7b11824de8c519f4c4e7fe5.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
18078,Default,configurable,,base,BLACK,,S,Платье,1,"EVA & LOLA ПЛАТЬЕ BLACK 51010-2",,119.00,,Платье,1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/9468c7aeadb74e999e387c6dda995ead.jpg
,,,,,,,M,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18077,Default,configurable,,base,"порошок розовый",,S,платье,1,"EVA&LOLA ПЛАТЬЕ порошок розовый 51010-1",,119.00,,платье,1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/a1cce8a881276d311a20cb42035b5518.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18076,Default,configurable,,base,темно-синий,,S,платье,1,"EVA&LOLA ПЛАТЬЕ темно-синий 51009-6",,134.00,,платье,1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/85930f3bdd5b6ea7134ae1e4a799d6d1.jpg
,,,,,,,M,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
18075,Default,configurable,,base,BLACK,,S,Платье,1,"EVA & LOLA ПЛАТЬЕ BLACK 51009-5",,134.00,,Платье,1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/f0b71bf9b031d342ac55d2245bd32a59.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18074,Default,configurable,,base,фиолетовый,,S,Платье,1,"EVA & LOLA ПЛАТЬЕ фиолетовый 51009-4",,134.00,,Платье,1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/ce89dbf594ac887b8094c30062e776e9.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18073,Default,configurable,,base,белый,,S,платье,1,"EVA&LOLA ПЛАТЬЕ белый 51009-3",,134.00,,платье,1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/9affb0d1bd75a81043fe6c545ce7a325.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18072,Default,configurable,,base,баклажан,,S,платье,1,"EVA&LOLA ПЛАТЬЕ баклажан 51009-2",,134.00,,платье,1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/1ca575a222a22e690190ad68837b3a37.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
18071,Default,configurable,,base,"порошок розовый",,S,платье,1,"EVA&LOLA ПЛАТЬЕ порошок розовый 51009-1",,134.00,,платье,1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/ce28c86cd8b49d7cd8e632ad95caf361.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18070,Default,configurable,,base,"порошок розовый",,S,платье,1,"EVA&LOLA ПЛАТЬЕ порошок розовый 51008-7",,109.00,,платье,1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/c2e3fdefbb3a60e15162934dd27f3612.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18069,Default,configurable,,base,BLACK,,S,Платье,1,"EVA & LOLA ПЛАТЬЕ BLACK 51008-6",,109.00,,Платье,1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/db3ccb41b5659d0dea001f6dca320454.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18067,Default,configurable,,base,темно-синий,,S,платье,1,"EVA&LOLA ПЛАТЬЕ темно-синий 51008-4",,109.00,,платье,1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/326339db97646979535580913db9ba53.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18066,Default,configurable,,base,баклажан,,S,платье,1,"EVA&LOLA ПЛАТЬЕ баклажан 51008-3",,109.00,,платье,1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/ed7d45596a4ecedd6be01b099e1f6c11.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
18065,Default,configurable,,base,белый,,S,платье,1,"EVA&LOLA ПЛАТЬЕ белый 51008-2",,109.00,,платье,1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/d3c03b316ec97ddb6e3f043fd77eedff.jpg
,,,,,,,M,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
18064,Default,configurable,,base,красный,,S,платье,1,"EVA & LOLA ПЛАТЬЕ красный 51008-1",,109.00,,платье,1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/370786f08644a62936d788d898b11640.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18063,Default,configurable,,base,"порошок розовый",,S,платье,1,"EVA&LOLA ПЛАТЬЕ порошок розовый 51007-2",,109.00,,платье,1,0,,,,4,,0,1,1,1,1,1,0,1,1,1,1,,,,/4eac706c74b6e5f95fd15b6fd66f3a43.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18062,Default,configurable,,base,баклажан,,S,платье,1,"EVA&LOLA ПЛАТЬЕ баклажан 51007-1",,109.00,,платье,1,0,,,,4,,3,1,1,1,1,1,0,1,1,1,1,,,,/1fb7469ba187760a959cbbfefc0a89b8.jpg
,,,,,,,M,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18061,Default,configurable,,base,"порошок розовый",,S,платье,1,"EVA&LOLA ПЛАТЬЕ порошок розовый 51006-5",,109.00,,платье,1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/3483b58818143ef3e98f7e14ee9ea86f.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18060,Default,configurable,,base,фиолетовый,,S,Платье,1,"EVA & LOLA ПЛАТЬЕ фиолетовый 51006-4",,109.00,,Платье,1,0,,,,4,,3,1,1,1,1,1,0,1,1,1,1,,,,/e672ede6f32749b721f7a555e07c1b99.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18059,Default,configurable,,base,BLACK,,S,Платье,1,"EVA & LOLA ПЛАТЬЕ BLACK 51006-3",,109.00,,Платье,1,0,,,,4,,1,1,1,1,1,1,0,1,1,1,1,,,,/07a9d74af75c703caf75e9b24e0626f8.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18058,Default,configurable,,base,темно-синий,,S,платье,1,"EVA&LOLA ПЛАТЬЕ темно-синий 51006-2",,109.00,,платье,1,0,,,,4,,4,1,1,1,1,1,0,1,1,1,1,,,,/26bc2dbfa5cac5bcb0886e787127ae47.jpg
,,,,,,,M,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18057,Default,configurable,,base,баклажан,,S,платье,1,"EVA&LOLA ПЛАТЬЕ баклажан 51006-1",,109.00,,платье,1,0,,,,4,,3,1,1,1,1,1,0,1,1,1,1,,,,/7899493b0d125d1004a2c0e3c964fca0.jpg
,,,,,,,M,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,L,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
18056,Default,configurable,,base,темно-синий,,S,платье,1,"EVA&LOLA ПЛАТЬЕ темно-синий 51005-4",,159.00,,платье,1,0,,,,4,,2,1,1,1,1,1,0,1,1,1,1,,,,/03fe903879b51be783589cec3384179d.jpg
